FECHA,Andalucía,Aragón,Asturias,Baleares,C. Valenciana,Canarias,Cantabria,Castilla y León,Castilla-La Mancha,Cataluña,Extremadura,Galicia,La Rioja,Madrid,Murcia,Navarra,País Vasco
2021-03-01,21.2143928035982,16.34304207119742,17.588652482269502,22.176870748299315,20.090826521344233,19.437499999999996,22.362459546925574,20.9704641350211,18.95189003436426,20.241109101868595,16.666666666666664,20.29761904761905,22.258064516129025,20.933852140077814,22.02492211838006,22.061855670103096,20.602636534839927
2021-04-01,19.22812192723697,17.414965986394556,19.0,13.964912280701753,18.55831037649219,16.378600823045268,19.41580756013746,21.166666666666668,21.624365482233507,18.481087470449175,22.175438596491208,17.8613569321534,15.887445887445882,17.534246575342458,19.775641025641022,19.00343642611684,16.761363636363633
2021-05-01,19.489846458642898,21.84027777777777,18.14814814814814,18.0072463768116,18.668430335097,16.202531645569614,18.807017543859644,18.064516129032263,18.89438943894389,18.386904761904763,19.08424908424908,18.363363363363366,18.007662835249036,18.00391389432485,20.617283950617278,17.789473684210517,17.97752808988764
2021-06-01,18.91196834817012,17.986798679867988,17.962962962962955,21.340579710144926,19.54212454212454,17.9441117764471,18.985507246376805,20.708333333333336,19.57044673539519,18.23045267489712,18.66666666666668,17.33618233618233,18.313253012048193,19.532279314888005,18.58024691358024,19.259259259259256,19.24670433145009
2021-07-01,20.14780835881754,20.416666666666664,16.773049645390067,20.25089605734767,19.582222222222224,19.919678714859433,19.761904761904766,19.278131634819538,20.807017543859647,18.705330990041006,21.449275362318833,17.197640117994098,22.40506329113924,18.650949574328745,20.888888888888882,19.65277777777778,18.733705772811916
2021-09-01,20.41158536585366,19.625850340136058,22.186379928315404,19.487179487179485,20.0,18.502109704641352,20.84210526315788,19.767932489451482,19.104477611940304,18.86045094454601,15.757575757575761,18.609929078014186,20.606060606060606,18.10092961487384,20.352564102564106,18.262411347517734,16.72101449275363
2021-10-01,18.917924958073545,16.208614434398466,16.67739181471368,17.610145150978806,17.855954818336954,17.314566377675117,18.51254241236206,18.851582463437385,17.640894415474673,18.62824437551704,18.13704963863621,16.099095212254507,17.561459837347964,17.65380282715567,17.51687059777539,18.600476120620456,17.47258577064183
2021-11-01,18.911889596602972,18.247422680412367,17.23905723905724,16.666666666666664,19.175724637681153,16.281179138321995,20.93189964157706,21.677018633540374,19.78653530377668,17.439528023598818,19.348659003831425,16.892655367231633,18.636363636363633,17.994791666666654,16.947040498442366,17.38351254480287,15.42592592592593
2021-12-01,16.671834625323,12.395833333333334,16.956521739130437,18.210526315789476,17.411545623836123,16.95296523517382,15.85185185185185,18.541666666666668,14.461279461279462,17.147315855181024,15.376344086021506,16.463768115942024,20.288065843621396,15.60753736192332,18.318042813455655,19.74358974358974,15.61904761904762
2022-01-01,18.995014234822275,17.20758896484854,18.08649237658114,18.86554715970771,19.101044852291118,17.759443320832524,17.28931893634541,21.380703478009732,18.444320019413084,20.198211081911214,18.00572692671187,18.491042951928037,19.88268629355088,18.841262267537175,17.68152344815362,18.13376177770845,18.28731597500565
2022-02-01,19.13767019667171,17.179487179487186,18.81944444444445,16.901960784313722,18.83982683982685,19.97991967871486,18.159722222222218,19.406952965235174,16.328502415458942,18.39243498817967,22.152777777777775,18.18318318318319,22.541666666666664,18.307593307593308,23.05810397553517,18.585858585858585,16.79211469534051
2022-03-01,18.544238683127574,17.810457516339874,12.895622895622898,14.693877551020408,16.588337684943433,16.031746031746028,19.85964912280703,17.96296296296296,17.678275290215584,18.33620195065978,17.916666666666668,16.36612021857923,17.931034482758616,16.841448189762797,22.270114942528743,18.58585858585859,19.103942652329746
2022-04-01,20.728244617411004,21.63713996843065,20.21732755538289,20.766174918866138,17.850778111423647,19.412792807881143,18.44919488615308,20.149359730885745,20.97316115853098,22.240652416593406,19.888770549877165,17.609404929880274,20.926461718684273,19.564868712360727,20.69539642401422,17.689761522336205,18.757749823762516
2022-05-01,21.418112237671465,23.64589500399587,21.17050313477679,23.372736426560593,22.92815764825745,18.714165553991762,21.95141468478707,22.332460621772753,21.730299692158063,22.665316373595882,25.671952419983345,19.038631424350672,25.188655309613658,21.01782368361661,23.47325012865332,22.33392045461547,21.155057916427484
2022-06-01,20.650248942810688,22.884788661340423,18.8065781296634,18.536768811511426,22.459560457390555,22.634397064770425,22.239420517530384,22.842629558778906,21.497160234555402,20.4277665390257,20.33327480404737,19.086997206107984,21.06233165409477,19.551728652252308,21.834367835353333,19.17621890059346,20.749460510292913
2022-07-01,19.88477854398528,20.019114383302906,18.30289041716528,20.766338620484532,18.148077733742763,18.874990611320772,15.904356632784198,19.646239280981,19.721212533837758,18.833073414331242,17.027216833335874,16.891451778606122,17.292314253488033,17.335997629497083,19.01997997456613,17.63993559681757,20.07645660111639
2022-09-01,19.755788088825046,19.84940595558187,17.932710536461,20.013958772395835,19.284444751143866,20.45583114889597,18.073243825686614,22.54261593856955,19.48374299559501,20.175385936895683,19.733103926446173,17.984966533995426,14.93433508094023,18.38660170536573,23.445123474011183,18.39584039678293,20.367616458986596
2022-10-01,19.138127271546562,18.013507375643286,19.701377493635647,20.540392397002822,18.4428500515552,19.06673874552985,18.890906625428865,19.566095556261356,17.806899191101643,20.28969844089611,20.06219697703759,15.208540393006544,17.39510940427457,18.338534777266574,18.0879485642195,20.485072416290556,19.903773284801687
2022-11-01,19.330056628777587,22.165973628749633,20.146666170931372,20.616284945756963,19.725065987920267,18.9883203995296,21.500497956269843,21.171939019928892,20.85592896429717,19.76085403512675,18.00839401017498,15.392293618931511,17.042327107809783,18.24594824274162,20.031367942141877,18.021202063337316,16.97443218459078
2022-12-01,22.896457139050597,25.178724227922277,19.5604817463357,24.159571010282757,22.308974947927805,21.932732954490348,20.549773669537537,24.233465956749342,22.538327401786734,21.127854894076115,22.004583491182284,21.299875053050823,25.941075740075732,21.4687896464416,24.584924355535264,19.766126126705068,21.196775259166895
2023-01-01,22.51316953115262,23.84773305453195,21.31154842523091,21.174219593660627,23.066101342036863,22.043480634580924,23.350361967881554,24.468576905927065,23.283053245090063,22.218254699155057,21.329433990442666,21.83328094557377,22.256247386221844,21.85843186109904,22.72822132937402,20.724081817183144,19.133124777772096
2023-02-01,21.153793823940738,20.76142610338192,19.601881853698828,21.052902700241994,21.79976376548987,21.57844590174227,19.25711953172281,20.83158746884463,22.01612981479017,22.338438272497513,20.695885124542915,19.435919644227663,21.143770586089783,21.557053609961578,23.937202421370674,19.430172455379964,18.316797050892486
2023-03-01,22.178002725960603,23.340239523493192,21.322549199152263,19.53140876615311,21.734616325702778,22.400976873237482,19.923363042992722,25.036835669596798,22.712440500859504,20.60499621034642,24.779813571291353,21.870715324688142,24.140098235742517,21.67247589954851,20.684780219770456,26.126346204069435,20.11653548076789
2023-04-01,21.100193392256557,21.487717136571053,24.87010692402,19.968539361208233,19.886217488637676,18.687052087616056,24.290662483583397,22.053312338581193,20.855932369356935,21.290819211763214,21.155967704642183,20.062539123348085,21.89525181782261,19.166888785639994,22.60222218157842,17.66641158856824,17.636222414561825
2023-05-01,19.551658734119734,19.154020692745572,20.827953264139435,23.196021440081527,21.077696714597373,22.008196199956917,22.06714606567111,17.689248056725575,21.757867500302247,20.269444260402334,21.622188878612302,15.485278722597695,16.794338347468507,19.8403714630001,21.834410041775865,21.345849178312836,19.47699352027965
2023-07-01,18.587866891365437,16.885178021740096,19.39459095121856,18.161272074269267,19.34029614107551,18.149033050466954,19.98827486290656,20.74863425902866,21.095139280383883,18.525080811407477,19.156703358681508,17.460052979652975,16.404605709025223,18.007462729775966,21.612641375685715,14.879200342120535,17.952558147551297
2023-10-01,23.113404148389257,20.193912713489915,21.126583987390287,21.105113308097266,21.905535942269108,19.95095441876267,21.14170908483251,21.07586609189751,20.912603880361672,19.79467582409032,19.774865172797835,20.629033563392074,24.202924914153677,19.572975318474747,25.32894661817758,21.898039433081426,18.27640134437773
2023-11-01,22.820386914467957,21.576165045084636,21.258001055055075,18.510631915207238,21.016293368888114,18.884175576815824,21.80227158420821,26.038078189646715,21.4975489790521,18.574642669525623,25.39321543091946,18.86317881057731,23.220241386265915,20.386635102005314,19.28933510561893,15.562096674955162,17.542111066388657
2023-12-01,24.1550017758157,24.38440013192713,22.402842959177757,20.381619553351197,21.357214733320475,22.675746220781235,23.216486929007527,24.083317985160114,22.680913870891253,19.931416433848003,25.196869562313122,21.558468719009422,24.15855986257232,22.543969322833775,21.124366557348875,21.9216563037785,21.721085375245618
2024-01-01,23.801019183234555,24.155554678494433,25.077687104580463,18.255596781244883,22.536663514482477,21.07834469029094,22.6688297757911,24.026735540394828,23.219798330489745,20.526290124272364,19.146559468081463,21.82158442357819,21.702862005263835,21.638873345455327,21.498904593102708,23.170923569052913,20.040905095675164
2024-02-01,21.945290902679357,19.566144153708258,22.498955270321414,17.503905353059924,21.937144008421456,21.727183694483294,22.148678978823337,22.034782336014516,20.141870619580228,22.68521698632898,25.09713465119932,18.180283091768615,22.215196970798548,22.998511787533214,22.88119152715726,24.012421315468558,17.981401502235514
2024-03-01,24.761967583796448,26.842047921318404,23.090443383340354,23.912614193985775,23.04531150847404,26.002006444198972,24.06801181516401,26.440067394868688,20.955119547736977,22.013271510657038,24.325571367624963,21.767218736836263,27.338004251367668,22.60945805729321,20.57870230143919,23.94364491724738,19.51511494637629
2024-04-01,23.132540258245847,20.58023225963245,19.726278846812757,20.540658653638218,22.63697745852444,22.147011144002136,19.356723565288135,24.16701991709119,26.48725846459616,21.87268600634694,22.568652729124583,21.682740916672017,24.042258096217118,24.231504723635705,21.329103912250208,27.42431007373224,21.171873308026413
2024-05-01,23.191686547939476,27.172549960555063,25.412439019617196,20.180530893873417,21.59471593361617,21.53411604826397,22.471751329641208,22.99485079789449,24.92999683161762,18.481322213227948,24.170906542761113,25.09255987100608,24.712458822373062,23.045843077100507,24.937209877663573,25.420749760380723,21.872433624332405
2024-06-01,22.56409840173525,17.79391261690252,18.080660503376517,17.39853699692029,18.483341218039147,20.211003704916248,21.24630648794842,20.00736394479302,22.6902223414484,18.31065514105593,22.677865755202006,21.936054047633803,20.583643410140727,18.806546996716893,19.81961397652185,21.37130982705291,18.296360038297284
2024-09-01,21.679589927186917,21.658924433937035,22.53645646515461,22.24166458365408,18.34633708610909,19.183227314615085,20.92038484587136,25.399752761904946,22.291097529848486,18.376314136708267,17.777475459686304,19.118213586683613,20.6453690996166,20.579790887536536,25.388481978699527,17.48847592090624,18.55764821487062
2024-10-01,20.87620297448991,20.949654927471475,18.90725764634089,16.83979392277338,22.06681111172493,21.230895437721397,18.654599717428177,25.07768554985027,22.094775398774548,20.119600882382603,24.590158897047907,21.092645911270584,18.16526769016657,19.44432615596589,23.67118571533267,23.538479904799363,17.280769470607922
2024-11-01,27.032344265875384,29.302560190977673,22.35844750737009,26.632185298128057,26.73228405993651,24.507347377809303,26.368156798966297,23.85689316489462,27.642346717198077,24.402853649849078,20.19828877545972,20.467748352187126,29.947070196724983,24.649035696021674,29.389028907876327,20.78894668654465,19.44268600492736
2024-12-01,25.902976097601865,20.362523312132165,20.364896153252168,19.7446637518209,28.76314847390968,27.001595384816202,23.996872284766347,22.892641662229654,25.188808413776535,21.933793018251684,26.924103958812662,23.09612553640165,31.177951028725964,23.41202473571114,26.07217569644152,22.950321002914393,23.418919934127914
2025-01-01,24.39159404211754,23.379772321397123,21.64478350408373,20.0888922776024,27.89861285528105,22.17128536857692,24.85737902741731,28.04638330820251,24.65254482880826,22.324258009078388,27.125105050336273,20.97535786935736,19.449835624403004,23.414151829564844,25.191720383805748,24.089245645437067,20.610641853075236
2025-02-01,22.071594100540526,24.426053345034397,26.600608965698054,23.966494824802275,22.958163626234047,19.590147148638046,21.727423275067977,23.72429414153416,24.360181473815473,22.286125595497527,26.934592140585522,18.696180661804966,23.512417314663697,23.51517146465005,20.001452615125604,24.126934699495045,17.32393818949181
2025-03-01,24.128951874650372,21.58357647403251,18.548042993330014,19.70551234376593,22.473355110967574,21.069328495686683,26.11214110966595,25.485658895414698,28.301732250830202,20.760313909549016,22.567041808376644,19.587819162617773,28.715936000407876,21.071054375734818,23.622952916480124,17.39029079327654,22.939406005235632
2025-04-01,23.493639792501803,23.502584126915114,23.57485433712675,18.28545058703731,20.063445773195316,20.65957402861755,18.909479013291598,19.173523839275763,20.875715740651806,19.50324705465804,26.49488627446791,21.010913178199147,25.284516525452997,21.803552462012323,23.982698167912723,16.691366453930094,16.83106771484552
2025-05-01,24.124449073471702,25.880125577110146,21.265408509354206,26.293079867793004,27.295928604246008,20.290069994084178,23.77610703067654,19.887377505626002,22.321402186429783,22.10370596426385,30.36913544041345,18.931430401557375,24.85468064889013,24.913885152865326,24.413414772978903,20.21921117232086,17.588229738925964
2025-06-01,25.596046624674354,20.870802767373224,23.10508395505554,27.07556367354007,23.681751478227934,21.160133617970914,25.553629030496214,21.37414766310216,25.341334957110597,22.37799200692802,22.618700870974795,24.148608467613222,21.666332512715556,22.135958396500172,22.878377698084467,21.052952000005252,17.539136382664772
2025-07-01,26.44310718753382,25.018034378479552,25.149725273456866,23.15407350199342,24.71518968503317,25.686248716536195,19.76990009892344,26.91849530985536,28.773836289480908,23.123534828973593,24.259993025365514,24.735653821864204,23.38093590264516,24.203339748048023,22.97817900490814,22.418426528716026,18.586771829060492
2025-09-01,25.16294842323153,19.749428355961175,19.014358005219883,23.650263934593134,23.526962682023953,21.289308046437032,25.455051017082653,20.79942126410393,23.09709270503864,21.317697913390248,20.646102208482176,16.700234507376972,27.107352089175365,21.49157833822658,25.598739485734917,19.36665890748728,20.143957699168347
2025-10-01,23.334270979840603,19.176870748299322,21.8989898989899,17.29012345679012,20.58037225042301,19.70464135021097,20.22222222222222,23.433734939759034,21.83495145631068,17.591249280368448,19.405940594059405,18.21834061135371,22.180555555555554,20.487225193107548,20.975609756097562,20.014336917562723,18.901515151515152
2025-11-01,25.223055444022368,27.650371180921585,22.79031566662918,19.747923689731415,23.524206653058116,21.75196637680584,19.05614745285672,23.321885199609504,24.688177567281784,19.354429626549447,25.097962753786664,21.99725866883832,25.090144838723997,23.617643060450206,25.50955980211547,20.632921820516795,18.773240112392255
2025-12-01,23.674447789842286,30.050010147866438,20.898100225160913,22.64370744706112,22.179167770237573,23.77033403311527,24.803331771239506,27.799544882857486,25.672134176505114,23.11477825125776,23.510225319471832,22.944958491895193,23.260955744000007,22.702303073999307,27.127646498208254,21.118129034531794,19.903736328141033
